2018-12-06 11:23:11,808 INFO Episode 118	Last reward: -2.0048184775426326e-13	Average reward -0.00
2018-12-06 11:23:17,342 INFO Episode 119	Last reward: -1.5237262725675673e-13	Average reward -0.00
2018-12-06 11:23:23,020 INFO Episode 120	Last reward: -8.536072321256728e-11	Average reward -0.00
2018-12-06 11:23:28,407 INFO Episode 121	Last reward: -7.007039124895963e-06	Average reward -0.00
2018-12-06 11:23:33,637 INFO Episode 122	Last reward: -6.889092216570611e-06	Average reward -0.00
2018-12-06 11:23:38,800 INFO Episode 123	Last reward: -1.6810461554751117e-11	Average reward -0.00
2018-12-06 11:23:44,395 INFO Episode 124	Last reward: -1.8418454303239866e-13	Average reward -0.00
2018-12-06 11:23:50,040 INFO Episode 125	Last reward: -6.94415185083546e-11	Average reward -0.00
2018-12-06 11:23:55,292 INFO Episode 126	Last reward: -4.1940714819277696e-10	Average reward -0.00
2018-12-06 11:24:00,910 INFO Episode 127	Last reward: -1.3052882293251013e-11	Average reward -0.00
2018-12-06 11:24:06,827 INFO Episode 128	Last reward: -1.5841160451716244e-11	Average reward -0.00
2018-12-06 11:24:12,448 INFO Episode 129	Last reward: -3.726831800163929e-12	Average reward -0.00
2018-12-06 11:24:17,743 INFO Episode 130	Last reward: -6.209234936118613e-13	Average reward -0.00
2018-12-06 11:24:23,070 INFO Episode 131	Last reward: -1.8177537597588904e-13	Average reward -0.00
2018-12-06 11:24:28,731 INFO Episode 132	Last reward: -6.784859935469805e-10	Average reward -0.00
2018-12-06 11:24:34,381 INFO Episode 133	Last reward: -8.556507525108934e-09	Average reward -0.00
2018-12-06 11:24:40,336 INFO Episode 134	Last reward: -1.2039562997083017e-09	Average reward -0.00
2018-12-06 11:24:45,755 INFO Episode 135	Last reward: -1.81066030355231e-06	Average reward -0.00
2018-12-06 11:24:51,327 INFO Episode 136	Last reward: -1.008465266381568e-05	Average reward -0.00
2018-12-06 11:24:56,840 INFO Episode 137	Last reward: -1.6074224541872402e-06	Average reward -0.00
2018-12-06 11:25:02,408 INFO Episode 138	Last reward: -2.0917126572158523e-13	Average reward -0.00
2018-12-06 11:25:07,752 INFO Episode 139	Last reward: -2.5422578426653726e-09	Average reward -0.00
2018-12-06 11:25:13,324 INFO Episode 140	Last reward: -2.1749955243776936e-10	Average reward -0.00
2018-12-06 11:25:19,284 INFO Episode 141	Last reward: -2.4927833399465007e-13	Average reward -0.00
2018-12-06 11:25:24,767 INFO Episode 142	Last reward: -2.3482161263078854e-08	Average reward -0.00
2018-12-06 11:25:30,375 INFO Episode 143	Last reward: -3.5505460449564065e-10	Average reward -0.00
2018-12-06 11:25:35,856 INFO Episode 144	Last reward: -1.252125894808086e-10	Average reward -0.00
2018-12-06 11:25:41,125 INFO Episode 145	Last reward: -1.252680652265528e-08	Average reward -0.00
2018-12-06 11:25:46,418 INFO Episode 146	Last reward: -1.6993368447164523e-13	Average reward -0.00
2018-12-06 11:25:52,276 INFO Episode 147	Last reward: -2.4742877790767214e-11	Average reward -0.00
2018-12-06 11:25:57,674 INFO Episode 148	Last reward: -6.691435456500394e-12	Average reward -0.00
2018-12-06 11:26:03,079 INFO Episode 149	Last reward: -1.745898184386247e-13	Average reward -0.00
2018-12-06 11:26:08,294 INFO Episode 150	Last reward: -1.7990051564504953e-13	Average reward -0.00
2018-12-06 11:26:13,753 INFO Episode 151	Last reward: -1.6336902401218826e-13	Average reward -0.00
2018-12-06 11:26:19,597 INFO Episode 152	Last reward: -3.3234887923135297e-12	Average reward -0.00
2018-12-06 11:26:25,353 INFO Episode 153	Last reward: -2.3760087103833448e-11	Average reward -0.00
2018-12-06 11:26:30,704 INFO Episode 154	Last reward: -1.6224603585864392e-13	Average reward -0.00
2018-12-06 11:26:36,102 INFO Episode 155	Last reward: -4.210387281888453e-12	Average reward -0.00
2018-12-06 11:26:41,780 INFO Episode 156	Last reward: -1.5440684485303698e-13	Average reward -0.00
2018-12-06 11:26:47,347 INFO Episode 157	Last reward: -3.739892779358981e-12	Average reward -0.00
2018-12-06 11:26:53,228 INFO Episode 158	Last reward: -1.4891119311449394e-12	Average reward -0.00
2018-12-06 11:26:58,906 INFO Episode 159	Last reward: -2.032761930383582e-11	Average reward -0.00
2018-12-06 11:27:04,244 INFO Episode 160	Last reward: -1.0197515202542932e-11	Average reward -0.00
2018-12-06 11:27:09,737 INFO Episode 161	Last reward: -2.687901304443105e-11	Average reward -0.00
2018-12-06 11:27:15,086 INFO Episode 162	Last reward: -1.8362251318570766e-12	Average reward -0.00
2018-12-06 11:27:20,633 INFO Episode 163	Last reward: -1.4881511560352996e-11	Average reward -0.00
2018-12-06 11:27:26,075 INFO Episode 164	Last reward: -9.394106738928296e-12	Average reward -0.00
2018-12-06 11:27:31,616 INFO Episode 165	Last reward: -6.933879238171465e-12	Average reward -0.00
2018-12-06 11:27:37,063 INFO Episode 166	Last reward: -1.4177653062892094e-13	Average reward -0.00
2018-12-06 11:27:42,649 INFO Episode 167	Last reward: -2.2615868351810827e-11	Average reward -0.00
2018-12-06 11:27:48,818 INFO Episode 168	Last reward: -5.467578327841244e-11	Average reward -0.00
2018-12-06 11:27:54,320 INFO Episode 169	Last reward: -3.4549600890594957e-12	Average reward -0.00
2018-12-06 11:28:00,119 INFO Episode 170	Last reward: -8.373784574475567e-11	Average reward -0.00
2018-12-06 11:28:05,575 INFO Episode 171	Last reward: -1.338257667586629e-13	Average reward -0.00
2018-12-06 11:28:10,789 INFO Episode 172	Last reward: -1.691880284550953e-13	Average reward -0.00
2018-12-06 11:28:16,163 INFO Episode 173	Last reward: -1.330826714496362e-13	Average reward -0.00
2018-12-06 11:28:21,711 INFO Episode 174	Last reward: -1.5840022772851699e-13	Average reward -0.00
2018-12-06 11:28:26,957 INFO Episode 175	Last reward: -1.2012294658159934e-13	Average reward -0.00
2018-12-06 11:28:31,947 INFO Episode 176	Last reward: -1.1572019443340648e-13	Average reward -0.00
2018-12-06 11:28:37,256 INFO Episode 177	Last reward: -1.2325660728384552e-13	Average reward -0.00
2018-12-06 11:28:42,472 INFO Episode 178	Last reward: -1.2730433296276273e-13	Average reward -0.00
2018-12-06 11:28:47,784 INFO Episode 179	Last reward: -1.3112686419715389e-13	Average reward -0.00
2018-12-06 11:28:52,974 INFO Episode 180	Last reward: -1.2967886201801635e-13	Average reward -0.00
2018-12-06 11:28:58,268 INFO Episode 181	Last reward: -1.3046918260493692e-13	Average reward -0.00
2018-12-06 11:29:03,784 INFO Episode 182	Last reward: -1.555434638659626e-13	Average reward -0.00
2018-12-06 11:29:09,607 INFO Episode 183	Last reward: -1.318799367078791e-13	Average reward -0.00
2018-12-06 11:29:14,713 INFO Episode 184	Last reward: -1.3256281711242508e-13	Average reward -0.00
2018-12-06 11:29:19,905 INFO Episode 185	Last reward: -1.4155532858842368e-13	Average reward -0.00
2018-12-06 11:29:25,047 INFO Episode 186	Last reward: -1.354020068576831e-13	Average reward -0.00
2018-12-06 11:29:30,211 INFO Episode 187	Last reward: -1.4195986988203068e-13	Average reward -0.00
2018-12-06 11:29:35,518 INFO Episode 188	Last reward: -1.313012881837486e-13	Average reward -0.00
2018-12-06 11:29:40,694 INFO Episode 189	Last reward: -1.2288287813263723e-13	Average reward -0.00
2018-12-06 11:29:45,912 INFO Episode 190	Last reward: -1.1051767524054177e-13	Average reward -0.00
2018-12-06 11:29:51,234 INFO Episode 191	Last reward: -1.4860611777006632e-13	Average reward -0.00
2018-12-06 11:29:56,660 INFO Episode 192	Last reward: -1.158841308023625e-13	Average reward -0.00
2018-12-06 11:30:01,875 INFO Episode 193	Last reward: -1.1179717557274218e-13	Average reward -0.00
2018-12-06 11:30:07,065 INFO Episode 194	Last reward: -1.196960674958898e-13	Average reward -0.00
2018-12-06 11:30:12,432 INFO Episode 195	Last reward: -1.0793291837432846e-13	Average reward -0.00
2018-12-06 11:30:17,806 INFO Episode 196	Last reward: -1.1114010363804973e-13	Average reward -0.00
2018-12-06 11:30:23,187 INFO Episode 197	Last reward: -1.2360137158801736e-13	Average reward -0.00
2018-12-06 11:30:28,489 INFO Episode 198	Last reward: -1.0741110464532984e-13	Average reward -0.00
2018-12-06 11:30:33,792 INFO Episode 199	Last reward: -1.440060999373411e-13	Average reward -0.00
2018-12-06 11:30:38,980 INFO Episode 200	Last reward: -1.5618725670416454e-13	Average reward -0.00
2018-12-06 11:30:44,065 INFO Episode 201	Last reward: -1.0463040625295285e-13	Average reward -0.00
2018-12-06 11:30:44,067 DEBUG backend agg version v2.2
2018-12-06 11:30:49,963 INFO Episode 202	Last reward: -1.2014270972190614e-13	Average reward -0.00
2018-12-06 11:30:55,303 INFO Episode 203	Last reward: -1.059937953895462e-13	Average reward -0.00
2018-12-06 11:31:00,709 INFO Episode 204	Last reward: -1.0498005165942496e-13	Average reward -0.00
2018-12-06 11:31:06,056 INFO Episode 205	Last reward: -1.1082219409258329e-13	Average reward -0.00
2018-12-06 11:31:11,601 INFO Episode 206	Last reward: -1.4938211538223993e-13	Average reward -0.00
2018-12-06 11:31:17,403 INFO Episode 207	Last reward: -1.1675795708897706e-13	Average reward -0.00
2018-12-06 11:31:22,837 INFO Episode 208	Last reward: -1.242605501803388e-13	Average reward -0.00
2018-12-06 11:31:28,041 INFO Episode 209	Last reward: -1.0819594011803257e-13	Average reward -0.00
2018-12-06 11:31:33,366 INFO Episode 210	Last reward: -1.110581825257777e-13	Average reward -0.00
2018-12-06 11:31:38,645 INFO Episode 211	Last reward: -1.0993489803762295e-13	Average reward -0.00
2018-12-06 11:31:44,022 INFO Episode 212	Last reward: -1.1069413138537905e-13	Average reward -0.00
2018-12-06 11:31:49,395 INFO Episode 213	Last reward: -1.1167201901886741e-13	Average reward -0.00
2018-12-06 11:31:54,845 INFO Episode 214	Last reward: -1.438626098376008e-13	Average reward -0.00
2018-12-06 11:32:00,323 INFO Episode 215	Last reward: -1.0257089929578412e-13	Average reward -0.00
2018-12-06 11:32:06,301 INFO Episode 216	Last reward: -1.0540991071464061e-13	Average reward -0.00
2018-12-06 11:32:11,738 INFO Episode 217	Last reward: -1.3029965625943328e-13	Average reward -0.00
2018-12-06 11:32:16,937 INFO Episode 218	Last reward: -1.034351801481224e-13	Average reward -0.00
2018-12-06 11:32:22,246 INFO Episode 219	Last reward: -1.0161848814170249e-13	Average reward -0.00
2018-12-06 11:32:27,686 INFO Episode 220	Last reward: -1.1706602492803781e-13	Average reward -0.00
2018-12-06 11:32:32,894 INFO Episode 221	Last reward: -1.1245742460453394e-13	Average reward -0.00
2018-12-06 11:32:38,212 INFO Episode 222	Last reward: -1.113082424668114e-13	Average reward -0.00
2018-12-06 11:32:43,513 INFO Episode 223	Last reward: -1.0285243010421984e-13	Average reward -0.00
2018-12-06 11:32:48,762 INFO Episode 224	Last reward: -1.0808676151853606e-13	Average reward -0.00
2018-12-06 11:32:54,027 INFO Episode 225	Last reward: -1.1178927265718167e-13	Average reward -0.00
2018-12-06 11:32:59,096 INFO Episode 226	Last reward: -1.1467763716610734e-13	Average reward -0.00
2018-12-06 11:33:04,571 INFO Episode 227	Last reward: -1.0491467859457395e-13	Average reward -0.00
2018-12-06 11:33:09,960 INFO Episode 228	Last reward: -1.0541693818813592e-13	Average reward -0.00
2018-12-06 11:33:15,723 INFO Episode 229	Last reward: -9.962655617473644e-14	Average reward -0.00
2018-12-06 11:33:21,072 INFO Episode 230	Last reward: -1.0435393748537065e-13	Average reward -0.00
2018-12-06 11:33:26,576 INFO Episode 231	Last reward: -9.824353020535281e-14	Average reward -0.00
2018-12-06 11:33:32,110 INFO Episode 232	Last reward: -1.1257993835635911e-13	Average reward -0.00
2018-12-06 11:33:37,644 INFO Episode 233	Last reward: -1.1040761999980683e-13	Average reward -0.00
2018-12-06 11:33:43,323 INFO Episode 234	Last reward: -1.1851760445471004e-13	Average reward -0.00
2018-12-06 11:33:48,879 INFO Episode 235	Last reward: -1.0969117737504808e-13	Average reward -0.00
2018-12-06 11:33:54,424 INFO Episode 236	Last reward: -1.0066839649143253e-13	Average reward -0.00
2018-12-06 11:34:00,012 INFO Episode 237	Last reward: -1.3551167013522786e-13	Average reward -0.00
2018-12-06 11:34:05,795 INFO Episode 238	Last reward: -1.321395444933692e-13	Average reward -0.00
2018-12-06 11:34:11,216 INFO Episode 239	Last reward: -9.606435953363592e-14	Average reward -0.00
2018-12-06 11:34:16,811 INFO Episode 240	Last reward: -1.151844418181353e-13	Average reward -0.00
2018-12-06 11:34:22,371 INFO Episode 241	Last reward: -1.1454479667032998e-13	Average reward -0.00
2018-12-06 11:34:28,139 INFO Episode 242	Last reward: -2.0946573649313722e-13	Average reward -0.00
2018-12-06 11:34:33,639 INFO Episode 243	Last reward: -1.7663822890793574e-13	Average reward -0.00
2018-12-06 11:34:39,231 INFO Episode 244	Last reward: -1.4829756832777748e-13	Average reward -0.00
2018-12-06 11:34:44,759 INFO Episode 245	Last reward: -1.7729761406451466e-13	Average reward -0.00
2018-12-06 11:34:50,311 INFO Episode 246	Last reward: -5.061583473861455e-13	Average reward -0.00
2018-12-06 11:34:56,126 INFO Episode 247	Last reward: -1.365626301040868e-13	Average reward -0.00
2018-12-06 11:35:01,424 INFO Episode 248	Last reward: -1.2528304304129765e-13	Average reward -0.00
2018-12-06 11:35:06,918 INFO Episode 249	Last reward: -1.2824567217124305e-13	Average reward -0.00
2018-12-06 11:35:12,229 INFO Episode 250	Last reward: -1.1092394564958919e-13	Average reward -0.00
2018-12-06 11:35:17,723 INFO Episode 251	Last reward: -1.2972977739848333e-13	Average reward -0.00
2018-12-06 11:35:23,127 INFO Episode 252	Last reward: -1.305692600067177e-13	Average reward -0.00
2018-12-06 11:35:28,397 INFO Episode 253	Last reward: -1.0514381062053112e-13	Average reward -0.00
2018-12-06 11:35:33,935 INFO Episode 254	Last reward: -1.2879162258866025e-13	Average reward -0.00
2018-12-06 11:35:39,250 INFO Episode 255	Last reward: -1.102708690856978e-13	Average reward -0.00
2018-12-06 11:35:44,950 INFO Episode 256	Last reward: -1.0741937197441965e-13	Average reward -0.00
2018-12-06 11:35:50,307 INFO Episode 257	Last reward: -1.3023910277683337e-13	Average reward -0.00
2018-12-06 11:35:55,723 INFO Episode 258	Last reward: -9.63020747059467e-14	Average reward -0.00
2018-12-06 11:36:01,326 INFO Episode 259	Last reward: -1.1252451864619907e-13	Average reward -0.00
2018-12-06 11:36:06,585 INFO Episode 260	Last reward: -1.0547811670426348e-13	Average reward -0.00
2018-12-06 11:36:12,055 INFO Episode 261	Last reward: -1.0038807157194045e-13	Average reward -0.00
2018-12-06 11:36:17,505 INFO Episode 262	Last reward: -1.147115130237379e-13	Average reward -0.00
2018-12-06 11:36:22,727 INFO Episode 263	Last reward: -1.0470313671266543e-13	Average reward -0.00
2018-12-06 11:36:27,992 INFO Episode 264	Last reward: -1.007882042231059e-13	Average reward -0.00
2018-12-06 11:36:33,609 INFO Episode 265	Last reward: -1.09192540171491e-13	Average reward -0.00
2018-12-06 11:36:39,055 INFO Episode 266	Last reward: -1.1039132556490028e-13	Average reward -0.00
2018-12-06 11:36:44,810 INFO Episode 267	Last reward: -1.17781327854813e-13	Average reward -0.00
2018-12-06 11:36:50,088 INFO Episode 268	Last reward: -1.0300415403798119e-13	Average reward -0.00
2018-12-06 11:36:55,651 INFO Episode 269	Last reward: -1.0756343777883035e-13	Average reward -0.00
2018-12-06 11:37:01,189 INFO Episode 270	Last reward: -1.1367083857047651e-13	Average reward -0.00
2018-12-06 11:37:06,942 INFO Episode 271	Last reward: -1.06046506806105e-13	Average reward -0.00
2018-12-06 11:37:12,825 INFO Episode 272	Last reward: -1.0361386635042219e-13	Average reward -0.00
2018-12-06 11:37:18,820 INFO Episode 273	Last reward: -1.0676642816050769e-13	Average reward -0.00
2018-12-06 11:37:24,340 INFO Episode 274	Last reward: -1.0645407382223015e-13	Average reward -0.00
2018-12-06 11:37:29,781 INFO Episode 275	Last reward: -1.2299742136511177e-13	Average reward -0.00
2018-12-06 11:37:35,398 INFO Episode 276	Last reward: -1.2079889512631736e-13	Average reward -0.00
2018-12-06 11:37:40,799 INFO Episode 277	Last reward: -1.1526414366452093e-13	Average reward -0.00
2018-12-06 11:37:46,080 INFO Episode 278	Last reward: -1.2501098908698817e-13	Average reward -0.00
